dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.255471,2.733310,5.090004,2.385969,1.671126,4.808902,3.139588
0.020000,4.207078,2.732065,5.138413,2.420421,1.722597,2.573550,3.195689
0.020000,4.158156,2.727939,5.187509,2.454796,1.718762,-0.191769,3.256382
0.020000,4.108943,2.720650,5.237259,2.487503,1.635378,-4.169173,3.321440
0.020000,4.059765,2.709959,5.287586,2.516345,1.442082,-9.664806,3.390355
0.020000,4.011023,2.695701,5.338370,2.539204,1.142960,-14.956103,3.462324
0.020000,3.963175,2.677821,5.389450,2.553993,0.739443,-20.175868,3.536272
0.020000,3.916692,2.656390,5.440635,2.559280,0.264333,-23.755488,3.610925
0.020000,3.872014,2.631608,5.491726,2.554559,-0.236038,-25.018573,3.684944
0.020000,3.829504,2.603782,5.542533,2.540342,-0.710855,-23.740852,3.757065
0.020000,3.789419,2.573293,5.592896,2.518122,-1.111010,-20.007720,3.826222
0.020000,3.751900,2.540544,5.642698,2.490093,-1.401434,-14.521230,3.891632
0.020000,3.716978,2.505933,5.691865,2.458382,-1.585559,-9.206240,3.952804
0.020000,3.684601,2.469822,5.740365,2.425011,-1.668531,-4.148583,4.009517
0.020000,3.654658,2.432523,5.788196,2.391522,-1.674463,-0.296598,4.061763
0.020000,3.626997,2.394293,5.835384,2.359393,-1.606448,3.400760,4.109699
0.020000,3.601455,2.355348,5.881957,2.328672,-1.536063,3.519232,4.153563
0.020000,3.577857,2.315848,5.927969,2.300601,-1.403557,6.625294,4.193666
0.020000,3.556037,2.275922,5.973468,2.274956,-1.282251,6.065285,4.230331
0.020000,3.535844,2.235678,6.018495,2.251319,-1.181832,5.020966,4.263873
0.020000,3.520268,2.202411,6.055228,1.836651,-20.733421,-977.579438,4.276570
0.020000,3.503943,2.167902,6.093404,1.908794,3.607157,1217.028885,4.264411
0.020000,3.487214,2.133637,6.131534,1.906527,-0.113326,-186.024131,4.251951
0.020000,3.470075,2.099627,6.169619,1.904233,-0.114713,-0.069381,4.239184
0.020000,3.452519,2.065882,6.207657,1.901906,-0.116335,-0.081085,4.226106
0.020000,3.434541,2.032414,6.245648,1.899544,-0.118128,-0.089645,4.212714
0.020000,3.416134,1.999235,6.283591,1.897143,-0.120022,-0.094721,4.199003
0.020000,3.397293,1.966357,6.321485,1.894716,-0.121360,-0.066890,4.184971
0.020000,3.378011,1.933790,6.359332,1.892346,-0.118527,0.141681,4.170615
0.020000,3.358284,1.901549,6.397129,1.889853,-0.124642,-0.305786,4.155935
0.020000,3.338107,1.869645,6.434878,1.887477,-0.118808,0.291694,4.140930
0.020000,3.317475,1.838091,6.472579,1.885013,-0.123175,-0.218351,4.125603
0.020000,3.296384,1.806901,6.510231,1.882590,-0.121151,0.101211,4.109954
0.020000,3.274829,1.776087,6.547835,1.880233,-0.117861,0.164506,4.093986
0.020000,3.252808,1.745662,6.585393,1.877879,-0.117695,0.008325,4.077706
0.020000,3.230318,1.715641,6.622904,1.875569,-0.115500,0.109715,4.061119
0.020000,3.207356,1.686036,6.660371,1.873324,-0.112265,0.161757,4.044232
0.020000,3.183920,1.656859,6.697794,1.871173,-0.107543,0.236112,4.027056
0.020000,3.160009,1.628125,6.735176,1.869073,-0.105004,0.126937,4.009602
0.020000,3.135623,1.599846,6.772517,1.867056,-0.100813,0.209531,3.991882
0.020000,3.110760,1.572035,6.809821,1.865212,-0.092239,0.428700,3.973912
0.020000,3.085424,1.544704,6.847089,1.863415,-0.089812,0.121376,3.955707
0.020000,3.059612,1.517865,6.884326,1.861830,-0.079253,0.527932,3.937285
0.020000,3.033330,1.491530,6.921533,1.860338,-0.074621,0.231640,3.918668
0.020000,3.006578,1.465709,6.958713,1.859019,-0.065925,0.434753,3.899875
0.020000,2.979360,1.440413,6.995871,1.857887,-0.056617,0.465408,3.880931
0.020000,2.951681,1.415651,7.033010,1.856941,-0.047319,0.464894,3.861860
0.020000,2.923544,1.391433,7.070133,1.856176,-0.038224,0.454792,3.842687
0.020000,2.894956,1.367768,7.107245,1.855614,-0.028085,0.506910,3.823440
0.020000,2.865923,1.344662,7.144351,1.855261,-0.017650,0.521753,3.804146
0.020000,2.836452,1.322122,7.181453,1.855134,-0.006381,0.563453,3.784834
0.020000,2.806549,1.300155,7.218557,1.855211,0.003844,0.511257,3.765532
0.020000,2.776224,1.278765,7.255668,1.855504,0.014670,0.541284,3.746270
0.020000,2.745484,1.257957,7.292788,1.856014,0.025515,0.542288,3.727077
0.020000,2.714339,1.237732,7.329923,1.856754,0.036974,0.572938,3.707981
0.020000,2.682799,1.218095,7.367077,1.857696,0.047084,0.505479,3.689010
0.020000,2.650874,1.199045,7.404254,1.858838,0.057141,0.502869,3.670193
0.020000,2.618574,1.180583,7.441458,1.860197,0.067949,0.540375,3.651556
0.020000,2.585911,1.162708,7.478692,1.861730,0.076613,0.433225,3.633124
0.020000,2.552895,1.145418,7.515961,1.863453,0.086159,0.477317,3.614921
0.020000,2.519538,1.128711,7.553268,1.865340,0.094373,0.410702,3.596970
0.020000,2.485852,1.112584,7.590616,1.867388,0.102403,0.401462,3.579292
0.020000,2.451848,1.097031,7.628007,1.869580,0.109593,0.359539,3.561906
0.020000,2.417539,1.082048,7.665445,1.871905,0.116237,0.332196,3.544830
0.020000,2.382936,1.067628,7.702932,1.874348,0.122172,0.296743,3.528079
0.020000,2.348052,1.053766,7.740470,1.876897,0.127450,0.263900,3.511668
0.020000,2.312898,1.040453,7.778061,1.879539,0.132087,0.231835,3.495610
0.020000,2.277485,1.027681,7.815706,1.882260,0.136032,0.197279,3.479914
0.020000,2.241826,1.015442,7.853407,1.885048,0.139401,0.168416,3.464589
0.020000,2.205932,1.003726,7.891165,1.887891,0.142140,0.136980,3.449644
0.020000,2.169814,0.992524,7.928981,1.890776,0.144256,0.105789,3.435083
0.020000,2.133482,0.981826,7.966855,1.893697,0.146048,0.089566,3.420911
0.020000,2.096948,0.971621,8.004787,1.896634,0.146858,0.040518,3.407131
0.020000,2.060221,0.961897,8.042779,1.899594,0.147985,0.056370,3.393745
0.020000,2.023313,0.952645,8.080830,1.902547,0.147675,-0.015529,3.380754
0.020000,1.986231,0.943852,8.118940,1.905506,0.147943,0.013404,3.368156
0.020000,1.948985,0.935506,8.157109,1.908456,0.147512,-0.021524,3.355952
0.020000,1.911585,0.927596,8.195337,1.911379,0.146130,-0.069119,3.344137
0.020000,1.874038,0.920110,8.233623,1.914292,0.145642,-0.024376,3.332711
0.020000,1.836353,0.913036,8.271966,1.917178,0.144309,-0.066654,3.321669
0.020000,1.798537,0.906361,8.310367,1.920026,0.142424,-0.094287,3.311007
0.020000,1.760597,0.900073,8.348824,1.922844,0.140888,-0.076778,3.300721
