dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.383871,0.810289,11.940806,1.991116,-0.046242,-0.003213,6.263071
0.020000,1.423667,0.809514,11.980609,1.990190,-0.046312,-0.003540,6.264379
0.020000,1.463446,0.808794,12.020395,1.989262,-0.046389,-0.003851,6.265811
0.020000,1.503207,0.808134,12.060161,1.988333,-0.046472,-0.004147,6.267366
0.020000,1.542951,0.807538,12.099909,1.987402,-0.046561,-0.004424,6.269046
0.020000,1.582676,0.807012,12.139639,1.986468,-0.046655,-0.004682,6.270850
0.020000,1.622385,0.806560,12.179349,1.985533,-0.046753,-0.004918,6.272779
0.020000,1.662075,0.806187,12.219041,1.984596,-0.046856,-0.005130,6.274833
0.020000,1.701747,0.805899,12.258715,1.983657,-0.046962,-0.005317,6.277012
0.020000,1.741401,0.805699,12.298369,1.982716,-0.047071,-0.005476,6.279316
0.020000,1.781036,0.805593,12.338004,1.981772,-0.047184,-0.005606,6.281747
0.020000,1.820652,0.805587,12.377621,1.980826,-0.047298,-0.005705,0.001118
0.020000,1.860250,0.805684,12.417218,1.979878,-0.047413,-0.005770,0.003801
0.020000,1.899828,0.805889,12.456797,1.978927,-0.047524,-0.005566,0.006610
0.020000,1.939386,0.806208,12.496356,1.977975,-0.047621,-0.004839,0.009547
0.020000,1.978924,0.806646,12.535897,1.977020,-0.047758,-0.006845,0.012611
0.020000,2.018441,0.807207,12.575418,1.976062,-0.047871,-0.005662,0.015803
0.020000,2.057937,0.807896,12.614920,1.975103,-0.047982,-0.005528,0.019122
0.020000,2.097412,0.808719,12.654403,1.974141,-0.048089,-0.005345,0.022570
0.020000,2.136863,0.809680,12.693866,1.973177,-0.048191,-0.005114,0.026146
0.020000,2.176292,0.810783,12.733311,1.972211,-0.048288,-0.004830,0.029851
0.020000,2.215697,0.812035,12.772736,1.971244,-0.048377,-0.004491,0.033685
0.020000,2.255078,0.813440,12.812141,1.970274,-0.048459,-0.004096,0.037648
0.020000,2.294433,0.815003,12.851527,1.969304,-0.048532,-0.003641,0.041741
0.020000,2.333762,0.816728,12.890894,1.968332,-0.048590,-0.002868,0.045963
0.020000,2.373063,0.818621,12.930241,1.967360,-0.048617,-0.001361,0.050315
0.020000,2.412337,0.820686,12.969569,1.966386,-0.048686,-0.003465,0.054797
0.020000,2.451581,0.822929,13.008877,1.965412,-0.048710,-0.001224,0.059408
0.020000,2.490795,0.825355,13.048166,1.964437,-0.048719,-0.000442,0.064150
0.020000,2.529977,0.827967,13.087435,1.963463,-0.048711,0.000412,0.069021
0.020000,2.569126,0.830771,13.126685,1.962490,-0.048684,0.001339,0.074022
0.020000,2.608242,0.833772,13.165915,1.961517,-0.048637,0.002343,0.079153
0.020000,2.647322,0.836975,13.205126,1.960545,-0.048569,0.003422,0.084413
0.020000,2.686365,0.840384,13.244317,1.959576,-0.048470,0.004976,0.089803
0.020000,2.725369,0.844005,13.283490,1.958609,-0.048358,0.005564,0.095321
0.020000,2.764334,0.847841,13.322642,1.957644,-0.048227,0.006543,0.100968
0.020000,2.803256,0.851897,13.361776,1.956683,-0.048058,0.008471,0.106743
0.020000,2.842136,0.856179,13.400891,1.955726,-0.047859,0.009942,0.112646
0.020000,2.880970,0.860690,13.439986,1.954773,-0.047629,0.011492,0.118676
0.020000,2.919758,0.865436,13.479063,1.953826,-0.047367,0.013120,0.124832
0.020000,2.958496,0.870420,13.518120,1.952885,-0.047070,0.014824,0.131114
0.020000,2.997183,0.875647,13.557159,1.951950,-0.046749,0.016051,0.137520
