dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.262792,1.634002,5.580000,2.000000,0.000000,0.000000,0.414571
0.020000,5.299376,1.650175,5.620000,2.000000,0.000000,0.000000,0.418003
0.020000,5.335900,1.666485,5.660000,2.000000,0.000000,0.000000,0.422095
0.020000,5.372351,1.682956,5.700000,2.000000,0.000000,0.000000,0.426854
0.020000,5.408718,1.699614,5.740000,2.000000,0.000000,0.000000,0.432292
0.020000,5.444988,1.716481,5.780000,2.000000,0.000000,0.000000,0.438419
0.020000,5.481147,1.733582,5.820000,2.000000,0.000000,0.000000,0.445251
0.020000,5.517183,1.750944,5.860000,2.000000,0.000000,0.000000,0.452800
0.020000,5.553080,1.768590,5.900000,2.000000,0.000000,0.000000,0.461082
0.020000,5.588823,1.786546,5.940000,2.000000,0.000000,0.000000,0.470114
0.020000,5.624396,1.804837,5.980000,2.000000,0.000000,0.000000,0.479913
0.020000,5.659780,1.823490,6.020000,2.000000,0.000000,0.000000,0.490496
0.020000,5.694957,1.842531,6.060000,2.000000,0.000000,0.000000,0.501883
0.020000,5.729907,1.861985,6.100000,2.000000,0.000000,0.000000,0.514091
0.020000,5.764609,1.881879,6.140000,2.000000,0.000000,0.000000,0.527140
0.020000,5.799040,1.902239,6.180000,2.000000,0.000000,0.000000,0.541047
0.020000,5.833174,1.923091,6.220000,2.000000,0.000000,0.000000,0.555829
0.020000,5.866988,1.944459,6.260000,2.000000,0.000000,0.000000,0.571502
0.020000,5.900452,1.966371,6.300000,2.000000,0.000000,0.000000,0.588080
0.020000,5.933538,1.988849,6.340000,2.000000,0.000000,0.000000,0.605573
0.020000,5.966216,2.011917,6.380000,2.000000,0.000000,0.000000,0.623989
0.020000,5.998452,2.035598,6.420000,2.000000,0.000000,0.000000,0.643332
0.020000,6.030212,2.059913,6.460000,2.000000,0.000000,0.000000,0.663601
0.020000,6.061462,2.084881,6.500000,2.000000,0.000000,0.000000,0.684788
0.020000,6.092164,2.110519,6.540000,2.000000,0.000000,0.000000,0.706880
0.020000,6.122280,2.136842,6.580000,2.000000,0.000000,0.000000,0.729856
0.020000,6.151772,2.163863,6.620000,2.000000,0.000000,0.000000,0.753686
0.020000,6.180601,2.191591,6.660000,2.000000,0.000000,0.000000,0.778332
0.020000,6.208726,2.220032,6.700000,2.000000,0.000000,0.000000,0.803749
0.020000,6.236109,2.249189,6.740000,2.000000,0.000000,0.000000,0.829880
0.020000,6.262711,2.279059,6.780000,2.000000,0.000000,0.000000,0.856659
0.020000,6.288494,2.309639,6.820000,2.000000,0.000000,0.000000,0.884012
0.020000,6.313423,2.340919,6.860000,2.000000,0.000000,0.000000,0.911858
0.020000,6.337465,2.372885,6.900000,2.000000,0.000000,0.000000,0.940108
0.020000,6.360584,2.405514,6.939991,1.999080,-0.045985,-2.299229,0.968659
0.020000,6.382640,2.438609,6.979763,1.978161,-1.045985,-50.000000,0.997263
0.020000,6.403423,2.471802,7.018926,1.938161,-2.000000,-47.700771,1.025535
0.020000,6.422862,2.504873,7.057290,1.898161,-2.000000,0.000000,1.053241
0.020000,6.441003,2.537765,7.094853,1.858161,-2.000000,0.000000,1.080294
0.020000,6.457892,2.570418,7.131616,1.818161,-2.000000,0.000000,1.106621
0.020000,6.473579,2.602778,7.167579,1.778161,-2.000000,-0.000000,1.132164
0.020000,6.488117,2.634794,7.202742,1.738161,-2.000000,0.000000,1.156876
0.020000,6.501561,2.666417,7.237106,1.698161,-2.000000,0.000000,1.180721
0.020000,6.513965,2.697604,7.270669,1.658161,-2.000000,0.000000,1.203679
0.020000,6.525386,2.728311,7.303432,1.618161,-2.000000,0.000000,1.225734
0.020000,6.535877,2.758502,7.335395,1.578161,-2.000000,0.000000,1.246881
0.020000,6.545495,2.788144,7.366559,1.538161,-2.000000,-0.000000,1.267126
0.020000,6.554293,2.817204,7.396922,1.498161,-2.000000,0.000000,1.286475
0.020000,6.562322,2.845656,7.426485,1.458161,-2.000000,0.000000,1.304944
0.020000,6.569634,2.873473,7.455248,1.418161,-2.000000,0.000000,1.322551
0.020000,6.576276,2.900636,7.483211,1.378161,-2.000000,0.000000,1.339318
0.020000,6.582296,2.927123,7.510375,1.338161,-2.000000,0.000000,1.355268
0.020000,6.587738,2.952918,7.536738,1.298161,-2.000000,-0.000000,1.370428
0.020000,6.592645,2.978006,7.562301,1.258161,-2.000000,0.000000,1.384824
0.020000,6.597056,3.002373,7.587064,1.218161,-2.000000,0.000000,1.398483
0.020000,6.601012,3.026008,7.611027,1.178161,-2.000000,0.000000,1.411432
0.020000,6.604547,3.048899,7.634191,1.138161,-2.000000,0.000000,1.423699
0.020000,6.607695,3.071040,7.656554,1.098161,-2.000000,0.000000,1.435310
0.020000,6.610490,3.092421,7.678117,1.058161,-2.000000,-0.000000,1.446290
0.020000,6.612961,3.113036,7.698880,1.018161,-2.000000,0.000000,1.456666
0.020000,6.615137,3.132880,7.718844,0.978161,-2.000000,0.000000,1.466460
0.020000,6.617045,3.151948,7.738007,0.938161,-2.000000,0.000000,1.475696
